no_segmentation/android-1.npy,4.0,0.0,5.55555555556,2.6645352591e-15,0.0,4.0,0.0
no_segmentation/android-2-light.npy,3.06666666667,0.99777530314,4.79838709677,1.55202655274,0.0,3.06666666667,0.99777530314
no_segmentation/anna.npy,3.93084444444,0.498578926724,3.92553028322,0.497540871919,0.0,3.93084444444,0.498578926724
no_segmentation/android-7.npy,4.0,0.0,5.55555555556,2.6645352591e-15,0.0,4.0,0.0
no_segmentation/android-8.npy,4.17782222222,1.99449370858,5.88211484594,2.75413738342,0.133333333333,3.50635897436,1.04561150849
no_segmentation/jane-2.npy,3.06666666667,2.76807193227,3.83265582656,3.40027286292,0.1,2.22222222222,1.13311544747
no_segmentation/shaun.npy,46.0424888889,17.0225558136,41.8496857112,15.2147760862,0.966666666667,10.068,0.0
no_segmentation/calvin.npy,7.9936,50.5087970915,45.2318839002,25.7404532758,0.833333333333,4.46266666667,4.45097861899
no_segmentation/jacob.npy,17.5155555556,18.4621425676,21.6021456229,18.2002120837,0.533333333333,3.6299047619,2.28972294515
no_segmentation/mason.npy,18.3855555556,18.2902811969,21.3651087206,15.8775918801,0.6,5.56,2.32737334063
no_segmentation/zhao.npy,32.5875555556,43.8709163728,41.3271035932,24.7703441269,0.833333333333,1.67546666667,3.87712623014
no_segmentation/android-3-shift.npy,2.0,0.0,3.22580645161,8.881784197e-16,0.0,2.0,0.0
no_segmentation/android-4-tilt.npy,3.26666666667,0.963788819653,5.14112903226,1.4573419652,0.0,3.26666666667,0.963788819653
no_segmentation/android-5-turn.npy,3.06666666667,1.33998341615,4.57850564468,1.96151894975,0.0,3.06666666667,1.33998341615
no_segmentation/android-9-shift.npy,-2.0204,3.55634584245,5.24491842798,3.11516659241,0.0,-2.0204,3.55634584245
no_segmentation/android-10-tilt.npy,2.508,0.991071249821,3.86834917806,1.43340787473,0.0,2.508,0.991071249821
no_segmentation/android-11-turn.npy,3.17431111111,1.43062023051,4.9073700637,2.15055398769,0.0333333333333,3.00652873563,1.12814956998
no_segmentation/android-13-move.npy,2.04364444444,1.99955583018,3.97811059946,1.32040974226,0.0,2.04364444444,1.99955583018
no_segmentation/android-14-natural.npy,17.3061777778,11.4296865061,22.9443493291,13.5952648006,0.7,3.15955555556,3.66137174591
no_segmentation/android-15-natural.npy,7.04164444444,9.47127262399,10.9505943606,12.097220912,0.333333333333,2.24413333333,2.1814860949
no_segmentation/ayyappa-move.npy,-1.65793305011e-15,10.0399203184,11.1690710012,9.64278819447,0.466666666667,0.25,3.30718913883
no_segmentation/calvin-move.npy,46.3016444444,7.61508673861,46.8640190476,7.52630220443,1.0,nan,nan
no_segmentation/jacob-move.npy,18.3812,18.9825904437,20.4170198604,21.0967119966,0.366666666667,3.95228070175,0.446329294731
no_segmentation/justin-move.npy,54.1687111111,9.08575538095,50.4570861928,8.10939254983,1.0,nan,nan
no_segmentation/mason-move.npy,33.4337333333,4.41369079653,39.8020634921,5.2543938054,1.0,nan,nan
no_segmentation/zhao-move.npy,65.4365777778,10.9854222687,54.4083746205,9.14020858639,1.0,nan,nan

segmentation/android-1.npy,4.04533333333,0.0,5.61851851852,1.7763568394e-15,0.0,4.04533333333,0.0
segmentation/android-2-light.npy,3.24044444444,0.979251616488,5.07004928315,1.52187038721,0.0,3.24044444444,0.979251616488
segmentation/anna.npy,3.93084444444,0.498578926724,3.92553028322,0.497540871919,0.0,3.93084444444,0.498578926724
segmentation/android-7.npy,4.04533333333,0.0,5.61851851852,1.7763568394e-15,0.0,4.04533333333,0.0
